date;sales;onpromotion;transactions;holiday;diff;Train_Forecast;Train_Forecast_prophet;train_Forecast_LSTM;train_Forecast_XGB;train_Forecast_RF
2014-03-03;613973.0;0.0;1617.4255319148936;1;209748.81;579052.7908830538;507342.6111538701;397158.6875;442941.7;393665.4457612021
2014-03-04;748930.9;0.0;1740.8085106382978;1;397512.75;586515.6049985297;533154.1408664118;387023.6875;402206.25;468680.0117812316
2014-03-05;741756.44;0.0;1807.7021276595744;0;388152.16;536378.8955768954;519631.357505569;414846.625;402206.25;499446.96864213416
2014-03-06;614082.44;0.0;1726.531914893617;0;283752.25;544280.0521083479;472819.2443298743;473823.84375;364354.34;438288.0291131142
2014-03-07;598242.3;0.0;1709.8085106382978;0;172617.53;755495.8440745432;463608.20454360096;640563.5625;454284.53;438755.9144672958
2014-03-08;753345.25;0.0;2007.36170212766;0;-158015.0;814743.937473228;661266.403172251;823754.5625;834989.75;581708.1285129323
2014-03-09;916117.6;0.0;1972.212765957447;0;248704.56;667581.6606697824;744087.9594354796;716479.0625;677137.75;599802.8884461689
2014-03-10;587414.8;0.0;1649.7021276595744;0;-26558.188;571883.4438694313;519531.292015216;717516.75;623179.5;397380.1759505137
2014-03-11;539365.4;0.0;1612.6170212765958;0;-209565.5;584745.1459495808;476649.1430160819;778134.1875;682063.5;385183.7023866248
2014-03-12;575676.8;0.0;1613.1914893617022;0;-166079.62;538147.2514288261;463008.06336124055;748229.3125;682063.5;385888.0767252373
2014-03-13;473298.03;0.0;1552.8085106382978;0;-140784.4;555522.1643098554;420466.3712337437;688891.875;590568.1;341377.9630086854
2014-03-14;530515.25;0.0;1646.5106382978724;0;-67727.06;775238.5017207745;451711.6329265003;728128.625;623179.5;395031.3377025124
2014-03-15;731049.8;0.0;1948.063829787234;0;-22295.438;821589.2010738882;646555.987797942;804371.625;697196.3;547380.0635461729
2014-03-16;929808.5;0.0;1983.8297872340424;0;13690.875;615918.2643036688;753678.4277020505;799579.6875;834989.75;605209.4464412783
2014-03-17;612719.5;0.0;1710.276595744681;0;25304.688;556500.4273728064;544560.0530149384;589917.9375;651667.0;438755.9144672958
2014-03-18;537427.9;0.0;1615.148936170213;0;-1937.5;572383.384233663;473826.88788720616;568729.625;537614.9;390675.8844336652
2014-03-19;585974.7;0.0;1636.404255319149;0;10297.875;507164.5168959381;464444.7156520239;585137.875;606369.56;382556.5527117202
2014-03-20;500897.12;0.0;1584.2978723404256;0;27599.094;556207.5070984442;421366.943876901;574296.4375;490037.28;350958.743068292
2014-03-21;548811.5;0.0;1666.851063829787;0;18296.25;781619.5779343641;444485.36617198994;681906.8125;520238.53;404079.458862448
2014-03-22;771704.94;0.0;1997.6382978723404;0;40655.125;826043.7936295958;647916.6399992754;801256.125;799921.56;586372.5914978479
2014-03-23;838814.6;0.0;1895.127659574468;0;-90993.875;666594.7300416819;696048.2910954924;810213.6875;834989.75;551802.9288283931
2014-03-24;571762.06;0.0;1617.5217391304348;0;-40957.438;702257.2479035486;482780.3173225918;610062.4375;623179.5;390005.48329014366
2014-03-25;539861.6;0.0;1584.127659574468;0;2433.75;594674.608086972;434996.123704879;576234.8125;548721.44;349765.6763650288
2014-03-26;569680.56;0.0;1593.340425531915;0;-16294.125;499721.5355023727;419059.18929261423;602531.6875;649534.94;403246.67062812974
2014-03-27;468581.4;0.0;1512.3191489361702;0;-32315.719;510538.5084229616;363003.5469901067;595118.125;510884.7;333974.32868260064
2014-03-28;538905.8;0.0;1663.404255319149;0;-9905.6875;758616.6725154802;413082.0229908917;688671.9375;551012.5;403541.8460568924
2014-03-29;822333.1;0.0;2034.787234042553;0;50628.188;760080.899673355;632534.1746933487;794783.125;757735.3;589600.5678624047
2014-03-30;873958.8;0.0;1884.723404255319;0;35144.188;513036.6630537632;661297.8686332675;757501.0;846956.5;550535.0710022965
2014-03-31;651800.5;0.0;1750.3191489361702;0;80038.44;386177.88007398334;506372.1833798213;580475.5625;601454.7;461606.6018571695
2014-04-01;485079.88;8.0;1804.723404255319;1;-54781.75;425364.0998401081;525593.2648563194;569740.875;537614.9;499697.45213676034
2014-04-02;463917.3;4.0;1773.936170212766;0;-105763.25;361591.2099378852;463471.3343088729;586652.125;601454.7;462030.4546071025
2014-04-03;388867.97;120.0;1660.914893617021;0;-79713.44;390823.5917614128;397483.6977760148;584039.5;490037.28;397373.42417414585
2014-04-04;422578.75;5.0;1738.2978723404256;0;-116327.06;658399.3113289495;416843.87196995993;707179.8125;537614.9;437104.44445694814
2014-04-05;617680.2;7.0;2160.340425531915;0;-204652.94;593686.7541052047;658187.9600937648;819574.0625;803597.0;608064.5119080265
2014-04-06;631888.25;7.0;2010.382978723404;0;-242070.56;463207.67225137935;688379.5767083424;780148.9375;842033.4;584177.3504994155
2014-04-07;426091.1;3.0;1723.021276595745;0;-225709.4;316937.5042920937;472760.04945927847;580828.1875;663202.75;434333.5036402424
2014-04-08;376663.28;8.0;1636.2553191489362;0;-108416.59;393050.6089677126;405384.19082463055;475135.03125;490037.28;382556.5527117202
2014-04-09;375309.1;4.0;1667.063829787234;0;-88608.22;391651.0913784321;400327.0145126103;458449.0;478959.78;404079.458862448
2014-04-10;334052.75;119.0;1622.5531914893618;0;-54815.22;420094.6126880505;363428.4426702593;447759.71875;393653.12;382556.5527117202
2014-04-11;379646.84;14.0;1703.2553191489362;0;-42931.906;512179.2934129885;385540.3774752923;504973.78125;454284.53;414468.031489517
2014-04-12;529919.94;10.0;2039.978723404256;1;-87760.25;548132.0155186591;623999.8032593498;591512.75;590568.1;554503.8175198104
2014-04-13;540190.3;16.0;1888.723404255319;0;-91697.94;424121.6062972058;624089.4137932395;528180.0;619297.7;548667.9943276427
2014-04-14;381386.3;8.0;1690.2826086956522;1;-44704.78;300822.8379835864;476073.3409293365;408056.84375;454284.53;436315.6513399003
2014-04-15;364689.06;45.0;1658.2173913043478;0;-11974.219;334410.5899512619;401542.4328492224;386604.65625;393653.12;397373.42417414585
2014-04-16;411357.1;45.0;1765.891304347826;0;36048.0;287507.1495840572;428431.002246032;388270.09375;406637.22;458569.7963972336
2014-04-17;397464.84;455.0;1836.804347826087;0;63412.094;300049.28226497694;444119.6182896124;393301.5;364354.34;516848.1644319716
2014-04-18;394392.2;37.0;1760.9347826086955;1;14745.344;501147.5606419055;428497.5756028553;443275.6875;393653.12;471318.8282641662
2014-04-19;496904.75;36.0;2012.804347826087;0;-33015.188;566424.753110286;571696.7937592776;504928.15625;520238.53;577069.2191377685
2014-04-20;520126.4;56.0;1873.869565217392;0;-20063.906;330237.9779134526;608214.216362628;467557.25;537614.9;514874.1869975412
2014-04-21;398677.4;28.0;1719.804347826087;1;17291.094;301957.7038334134;478343.7588073695;392440.375;393653.12;447933.20644934505
2014-04-22;370552.25;49.0;1649.7608695652175;0;5863.1875;344586.9985615177;388658.3187665309;396390.4375;385831.2;397380.1759505137
2014-04-23;372232.6;58.0;1638.2173913043478;0;-39124.5;476869.5613957159;367936.80302835465;419342.34375;454284.53;382556.5527117202
2014-04-24;320875.47;460.0;1559.8478260869565;0;-76589.375;375660.1782853215;323606.67818896164;421722.03125;391821.97;362733.4903822663
2014-04-25;357173.72;22.0;1637.9782608695652;0;-37218.47;582713.0398155034;340181.12891716533;439914.9375;393653.12;382556.5527117202
2014-04-26;497334.75;39.0;1947.304347826087;0;430.0;627343.0095492932;538598.4144821143;481056.09375;500191.22;542739.7118554326
2014-04-27;560508.44;52.0;1925.717391304348;0;40382.03;396746.0703049957;623623.4553531089;456814.96875;513880.06;539428.2232090873
2014-04-28;362271.9;65.0;1597.4347826086955;0;-36405.5;362535.24561195134;394271.6107470336;391895.28125;416064.94;373835.8694129693
2014-04-29;326338.34;73.0;1543.804347826087;0;-44213.906;389814.637319872;343022.6194142972;379698.5;406466.3;339927.5761819827
2014-04-30;357079.97;86.0;1626.5869565217392;0;-15152.625;346327.2300357512;362072.67974876286;379623.40625;406466.3;382556.5527117202
2014-05-01;530380.9;547.0;1896.5217391304348;1;209505.4;407540.6403067067;492317.0315489606;378307.9375;365627.1;590307.216741955
2014-05-02;443284.9;215.0;1748.6304347826087;0;86111.19;715450.4264905581;390031.8715565554;424143.125;386996.8;458618.4946503567
2014-05-03;610391.75;72.0;2135.913043478261;0;113057.0;633834.7596958757;619024.8354648931;487758.28125;500191.22;590077.2780492858
2014-05-04;646164.9;58.0;2025.1521739130435;0;85656.44;373405.74410851055;669213.4822180863;470243.9375;601454.7;589884.131477314
2014-05-05;427601.72;67.0;1688.891304347826;0;65329.812;294857.40919133683;438388.19919816224;380528.1875;385831.2;414468.031489517
2014-05-06;388945.88;84.0;1634.6304347826087;0;62607.53;317708.48225909006;388865.7816708383;390084.59375;364354.34;382556.5527117202
2014-05-07;391932.2;71.0;1675.3695652173913;0;34852.22;281760.6338718362;392189.5114739488;443426.71875;386996.8;409738.8763529345
2014-05-08;337483.72;472.0;1594.391304347826;0;-192897.16;373375.0781931721;350049.3442385179;531222.25;520238.53;402190.6017477134
2014-05-09;381335.2;218.0;1762.3260869565215;0;-61949.72;472756.95452969;409523.05441625474;517615.21875;472593.97;459733.72710996086
2014-05-10;577012.0;61.0;2355.260869565217;1;-33379.75;566342.6451717953;753829.3016295137;593413.1875;623179.5;577127.4437608377
2014-05-11;454512.94;59.0;1977.0652173913045;1;-191651.94;367682.4567100819;697010.3536661542;540600.9375;663202.75;581195.7353431587
2014-05-12;398251.88;61.0;1652.1739130434785;1;-29349.844;343605.3844117445;471730.329882767;414097.40625;454284.53;405649.8231081698
2014-05-13;360734.53;65.0;1605.3695652173913;0;-28211.344;353416.17139204114;395134.2370849264;396652.21875;393653.12;385943.4544650651
2014-05-14;356373.8;151.0;1592.5434782608695;0;-35558.375;348976.42709160823;379044.5354769728;397210.3125;393653.12;356913.9358087392
2014-05-15;332272.84;534.0;1527.8478260869565;0;-5210.875;355104.89336648094;343524.878570342;395825.53125;364354.34;372300.8329624504
2014-05-16;380822.75;1188.0;1647.3478260869565;0;-512.4375;556222.4258884821;399295.2995951988;444865.46875;393653.12;520672.667084415
2014-05-17;537873.94;129.0;1987.1304347826087;0;-39138.062;544616.4314544615;594276.3260937586;506062.4375;606369.56;609871.5814919372
2014-05-18;634519.75;139.0;2029.0;0;180006.81;353491.318769509;707641.8094487393;422656.21875;475912.0;592463.0967870638
2014-05-19;388814.75;110.0;1642.3478260869565;0;-9437.125;311077.125153228;456133.4370152269;390041.59375;391821.97;388770.418389918
2014-05-20;354372.34;157.0;1587.4565217391305;0;-6362.1875;334952.767552676;406880.2862770001;376853.4375;385831.2;350958.743068292
2014-05-21;356898.47;191.0;1595.8478260869565;0;524.65625;363408.3016875474;397501.2610792816;382789.875;386996.8;374919.6628911377
2014-05-22;310660.16;1561.0;1492.2826086956522;0;-21612.688;368303.3031156342;362356.3070526321;398919.375;364354.34;531348.7276652154
2014-05-23;349549.9;1274.0;1562.6521739130435;0;-31272.844;517761.2493023205;380566.0080444176;456976.40625;393653.12;517745.96454971016
2014-05-24;516627.25;220.0;1960.5;1;-21246.688;641293.3875454253;628667.7577849771;534043.8125;548721.44;541581.3753724379
2014-05-25;573412.2;218.0;1920.0217391304348;0;-61107.562;444390.6508314849;676519.9394469396;512720.28125;619297.7;549223.5772498018
2014-05-26;373831.1;188.0;1600.5869565217392;0;-14983.656;411845.68769589154;451122.9349571294;381652.5;393653.12;374919.6628911377
2014-05-27;327642.16;196.0;1527.5;0;-26730.188;407651.3740146146;392785.2520945452;368545.375;402206.25;338332.0215767391
2014-05-28;338481.78;192.0;1564.108695652174;0;-18416.688;393268.8608119388;393326.1198853672;371440.75;386996.8;343376.7003975335
2014-05-29;326624.56;1586.0;1592.276595744681;0;15964.406;401831.3010823843;411376.8771496692;375235.5;344933.9;535482.0823098507
2014-05-30;375782.62;1224.0;1658.085106382979;0;26232.719;550921.4086783879;426008.7880105369;425985.40625;364354.34;528397.5792843432
2014-05-31;597192.44;267.0;2063.978723404255;0;80565.19;621001.8606573789;648226.8461734429;499470.90625;530282.6;590077.2780492858
2014-06-01;742732.8;123.0;2159.106382978724;0;169320.62;415551.95877119614;779456.498732938;471297.15625;606369.56;610927.0408326854
2014-06-02;512725.78;195.0;1770.063829787234;0;138894.69;366088.4092040069;528076.9259206732;371010.6875;406637.22;465631.8669907031
2014-06-03;443636.2;213.0;1695.0;0;115994.03;376189.3077851968;469904.95115093375;361874.75;364354.34;417924.0715264904
2014-06-04;423284.5;236.0;1673.893617021277;0;84802.72;432459.2579098552;448621.7784904641;381901.15625;364354.34;413114.77915534907
2014-06-05;359474.5;1616.0;1571.957446808511;0;32849.938;393451.3108719438;415080.71703535697;414096.28125;364354.34;529343.7689534783
2014-06-06;391266.12;1264.0;1639.4468085106382;0;15483.5;613446.7152483236;432288.0288435376;498156.53125;406637.22;520234.2029943455
2014-06-07;557142.44;197.0;2016.978723404256;0;-40050.0;586898.5534808888;643061.7213038788;637235.75;623179.5;590977.8172460637
2014-06-08;626026.94;215.0;1947.0;0;-116705.875;370568.475531424;712359.7374383041;641888.375;682063.5;552710.3721417385
2014-06-09;415798.94;199.0;1633.404255319149;0;-96926.84;357770.1599052253;492436.4420477557;477358.625;523449.03;383640.3461898887
2014-06-10;351689.44;199.0;1541.6382978723404;0;-91946.75;347481.0290692884;429696.771017261;435441.15625;472593.97;340464.1427622023
2014-06-11;373828.16;258.0;1589.1702127659576;0;-49456.344;342315.82383830915;439480.483091192;422503.625;454284.53;362986.2011975553
2014-06-12;329408.06;1979.0;1509.106382978723;1;-30066.438;444166.8013882044;454080.0079053175;416811.15625;385831.2;630624.5652746827
2014-06-13;392308.38;1335.0;1683.531914893617;0;1042.25;472365.0057488378;481422.5776386142;468539.8125;393653.12;561354.8451839882
2014-06-14;622073.0;278.0;2259.936170212766;0;64930.562;544737.5236955481;775487.5765922153;548146.6875;615451.7;584002.9699667313
2014-06-15;441279.94;250.0;1738.936170212766;1;-184747.0;439223.7870248981;694056.5977022295;518542.625;619297.7;457323.2732419553
2014-06-16;447450.25;338.0;1667.1702127659576;0;31651.312;318946.20460318564;545431.159629232;398132.875;454284.53;414744.268856304
2014-06-17;380396.03;380.0;1587.085106382979;0;28706.594;467608.2229433964;489956.5920357024;377042.4375;402206.25;366475.2256088897
2014-06-18;373408.66;425.0;1564.8297872340424;0;-419.5;575747.4879564347;472636.2393665484;391460.4375;406637.22;362733.4903822663
2014-06-19;332280.94;2359.0;1479.4255319148936;0;2872.875;491936.9455360075;459151.9105194893;401015.21875;364354.34;530299.3273255395
2014-06-20;369206.78;1933.0;1588.021276595745;1;-23101.594;648416.6194472665;525632.3913711362;464696.5;393653.12;585015.9083978649
2014-06-21;538613.9;308.0;1925.148936170213;0;-83459.125;623682.8480586936;682192.5642898533;537591.8125;576051.75;553091.2821842706
2014-06-22;591184.1;360.0;1890.0;0;149904.19;507762.6687581588;768190.6464734655;431656.5625;472593.97;554696.4656714185
2014-06-23;414929.62;237.0;1587.6808510638298;1;-32520.625;603647.9669701752;582930.6187238437;418836.03125;472593.97;371755.2274383924
2014-06-24;340464.75;266.0;1486.957446808511;0;-39931.28;906940.9184840224;486852.9616071303;388253.15625;393653.12;342248.11547243124
2014-06-25;1421369.6;1416.0;1569.5744680851064;1;1047961.0;608374.2790216961;560309.6638918024;388147.15625;413583.2;629313.0449483637
2014-06-26;315798.2;2168.0;1450.8297872340424;0;-16482.75;741499.8177416062;479727.039222952;400949.3125;364354.34;564065.6445281135
2014-06-27;370793.56;2732.0;1572.063829787234;0;1586.7812;664687.9884804008;535304.7224938954;463489.8125;406466.3;529420.5797879982
2014-06-28;510870.8;425.0;1839.7659574468084;1;-27743.062;761528.6176212614;710176.3400650588;562969.125;537614.9;512290.31134857103
2014-06-29;567218.9;302.0;1783.659574468085;1;-23965.25;563385.2346312159;781281.6551263727;572525.125;663652.7;493637.6536818142
2014-06-30;429324.06;352.0;1624.2340425531916;1;14394.4375;739738.0199462543;622700.9519428017;530501.4375;454284.53;390084.5077027988
2014-07-01;720480.6;2320.0;1701.531914893617;1;380015.88;887076.4198030795;659598.1626047521;662578.75;364354.34;669278.2414622357
2014-07-02;747430.1;4310.0;1767.5531914893618;0;-673939.5;538730.7296683205;675630.9162469644;825360.1875;815985.4;782252.2000973072
2014-07-03;1167689.5;4766.0;1640.404255319149;1;851891.3;587983.4608948288;643800.2210317722;391157.28125;378187.56;658534.6192455399
2014-07-04;595424.3;4056.0;1663.212765957447;1;224630.75;664837.9225210019;633099.581943973;461965.125;406466.3;595206.2589063763
2014-07-05;817307.1;610.0;1968.851063829788;1;306436.3;747710.8077868932;768703.2859358981;561015.8125;523449.03;708487.0595386107
2014-07-06;918276.6;583.0;1934.255319148936;0;351057.75;553616.8774536981;815559.7812538454;607841.375;601454.7;674960.720654806
2014-07-07;638526.44;492.0;1683.6170212765958;0;209202.38;567013.608733149;613717.6015678971;635309.4375;454284.53;447899.3352222314
2014-07-08;557291.5;2183.0;1582.8297872340424;1;-163189.12;796510.9779959237;600642.3993459912;817362.8125;686981.25;586091.167453395
2014-07-09;574451.44;4281.0;1562.148936170213;1;-172978.69;496457.9030452186;610747.7250981247;827977.375;682063.5;614544.6811506834
2014-07-10;498047.56;2465.0;1526.0;0;-669641.94;571426.1528968895;511665.0517279028;814421.375;861797.6;532423.9867207453
2014-07-11;535644.2;4057.0;1586.936170212766;0;-59780.125;648117.279978977;553916.7486238702;750442.4375;623179.5;541961.115325033
2014-07-12;756698.75;568.0;1910.489361702128;1;-60608.375;656559.4439856099;724325.1672427695;824995.8125;803597.0;642375.11301206
2014-07-13;733653.75;720.0;1698.723404255319;1;-184622.88;595711.710414963;731081.0746791691;811664.4375;834989.75;620297.6692184107
2014-07-14;584867.1;617.0;1623.8297872340424;0;-53659.312;576379.1734694991;567904.6352328066;629842.125;633543.4;499264.701944318
2014-07-15;562860.0;2329.0;1627.595744680851;0;5568.5;782981.1146834788;565539.8430288819;581189.5625;615451.7;536557.3413653807
2014-07-16;621336.5;4446.0;1645.4255319148936;0;46885.062;562681.486704902;590563.4856860642;587418.6875;606369.56;543922.3680533946
2014-07-17;498221.72;2416.0;1539.6808510638298;0;174.15625;587356.8731395237;489488.17040575045;579576.9375;500191.22;532423.9867207453
2014-07-18;547619.06;4275.0;1634.2978723404256;0;11974.875;617004.0766082077;549634.0857273275;660230.5625;548721.44;539606.0977100331
2014-07-19;728988.25;759.0;1883.851063829788;0;-27710.5;669891.3191631912;658678.6261438499;766272.0;697196.3;759274.6926723655
2014-07-20;776474.1;636.0;1758.723404255319;0;42820.375;528009.7716094543;695818.1494531044;704933.375;714688.25;669796.3979781391
2014-07-21;600228.44;592.0;1652.2978723404256;0;15361.3125;566902.6347454853;551815.344589067;604964.3125;606369.56;483091.0589932418
2014-07-22;530276.06;2287.0;1569.127659574468;0;-32583.938;666791.0516438807;514273.074120914;600445.125;601454.7;532423.9867207453
2014-07-23;574168.6;4459.0;1581.8297872340424;1;-47167.875;499382.3214496427;569372.7716007788;618745.75;576051.75;588303.4834413381
2014-07-24;484618.8;2425.0;1510.6875;1;-13602.906;641476.470253297;482835.8730312112;582182.4375;528662.7;629264.7923413239
2014-07-25;579767.3;4395.0;1629.7708333333333;1;32148.25;648634.7830231639;555462.473095456;665219.25;551012.5;588303.4834413381
2014-07-26;688919.56;673.0;1826.1875;0;-40068.688;727248.9770905772;609285.5689911959;761587.375;799921.56;679881.8074862913
2014-07-27;747307.9;605.0;1706.8125;0;-29166.25;521779.5948997386;650341.5503974897;728166.25;917829.6;541996.0729729317
2014-07-28;583936.7;557.0;1606.7291666666667;0;-16291.75;492881.3427775985;509434.6952392906;595807.6875;623179.5;494453.5942363613
2014-07-29;524743.3;2207.0;1533.7916666666667;0;-5532.75;445663.5694622199;475808.4301614881;563480.75;520238.53;532423.9867207453
2014-07-30;578056.94;4640.0;1560.5208333333333;0;3888.3125;434036.0821999994;510963.9194951283;584962.0;606369.56;541583.3900287036
2014-07-31;532423.56;2319.0;1571.5416666666667;0;47804.75;476276.0341610722;453193.9411522323;574567.8125;490037.28;530419.0280090083
2014-08-01;506826.78;4407.0;1816.5833333333333;0;-72940.53;521124.7489691009;579387.4742983351;666851.0625;606369.56;781193.5253256708
2014-08-02;626533.6;506.0;2034.3541666666667;0;-62385.938;612836.4244930955;669824.7226180901;726625.1875;677137.75;606576.5994002307
2014-08-03;625898.2;453.0;1891.25;0;-121409.69;419042.5215797131;701885.6421876159;703957.8125;682063.5;570764.1547295616
2014-08-04;471173.3;402.0;1769.3191489361702;0;-112763.375;287641.3163435017;552440.4183274093;583646.9375;606369.56;474048.2864444309
2014-08-05;417197.47;395.0;1684.6382978723404;1;-107545.84;382865.984720107;516200.242069692;558161.6875;513880.06;443542.6276400244
2014-08-06;402914.38;515.0;1676.3191489361702;0;-175142.56;374591.9094246264;466487.3765201899;579000.5625;606369.56;442598.5585737695
2014-08-07;359701.53;2310.0;1587.659574468085;0;-172722.03;481099.56184697314;440779.565975153;554867.125;516174.9;534932.1793148053
2014-08-08;397759.94;4308.0;1674.4255319148936;0;-109066.84;509488.0181408458;501880.8612434733;562029.0;503602.75;561298.4241143807
2014-08-09;496192.78;574.0;1872.5531914893616;0;-130340.84;522876.1553314879;588099.5631614013;607530.6875;619297.7;572318.84764613
2014-08-10;509681.75;612.0;1748.6170212765958;1;-116216.44;414255.6557350304;661230.9338677822;547459.1875;619297.7;561195.6418035313
2014-08-11;409544.56;530.0;1678.893617021277;0;-61628.75;342990.692517814;502926.2282836877;444704.53125;490037.28;449003.7581929248
2014-08-12;353898.22;488.0;1559.148936170213;0;-63299.25;369018.90818641824;422573.9956790205;414440.75;454284.53;367173.2973194064
2014-08-13;372116.53;623.0;1624.893617021277;0;-30797.844;389058.0829744943;435516.2682417081;406422.46875;416064.94;487186.4530666132
2014-08-14;340740.8;2331.0;1569.936170212766;0;-18960.719;379219.86998765706;423847.4502900024;404013.59375;385831.2;530419.0280090083
2014-08-15;402631.84;4456.0;1730.7446808510638;1;4871.9062;501425.857533882;550027.4705446784;440377.375;391821.97;639491.9928759928
2014-08-16;533996.1;578.0;1953.127659574468;0;37803.344;605832.2249116536;615226.4361796901;478761.40625;490037.28;645497.5563325628
2014-08-17;564443.2;559.0;1857.5744680851064;0;54761.438;354667.3814569364;670749.4111597225;453663.46875;509307.3;538431.7288780719
2014-08-18;433042.3;514.0;1720.1914893617022;0;23497.75;322677.6024848339;519114.6716019154;396018.71875;454284.53;449353.2746398069
2014-08-19;379329.94;512.0;1644.2978723404256;0;25431.719;339720.86112886074;460184.5584714273;378651.125;402206.25;422542.8952576271
2014-08-20;398126.78;582.0;1699.936170212766;0;26010.25;326011.41504228103;470959.3154145731;392780.1875;406466.3;498448.1205017124
2014-08-21;355108.88;2412.0;1600.3829787234042;0;14368.0625;384957.7547313832;446492.8298125346;405308.1875;364354.34;536557.3413653807
2014-08-22;388359.9;4479.0;1674.5744680851064;0;-14271.9375;523675.1141375646;509031.6701646486;462684.8125;416064.94;561298.4241143807
2014-08-23;499678.22;649.0;1906.872340425532;0;-34317.906;591103.308434707;612993.1386883769;521721.125;516174.9;700557.1233975446
2014-08-24;528990.56;680.0;1823.340425531915;1;-35452.625;494514.7731940882;708113.587870245;494440.03125;601454.7;679576.3593619858
2014-08-25;412250.06;591.0;1644.404255319149;0;-20792.25;576301.1661299472;511197.0897103363;415687.34375;454284.53;477275.16315973975
2014-08-26;355053.9;516.0;1575.085106382979;0;-24276.031;718697.5120179065;456539.3784698715;395060.84375;393653.12;382040.17750455945
2014-08-27;366321.5;623.0;1608.3829787234042;0;-31805.281;474306.9499229805;461569.20507146686;402840.0;391821.97;485751.2375427841
2014-08-28;327912.44;2175.0;1529.723404255319;0;-27196.438;536351.5422866866;443130.20219141006;401289.1875;402206.25;532423.9867207453
2014-08-29;403288.9;4268.0;1665.531914893617;0;14929.0;701312.6574195323;533224.4846079989;439050.78125;393653.12;554523.5935316292
2014-08-30;586373.7;437.0;2045.276595744681;0;86695.47;800376.6834898486;698742.252557537;486038.78125;528662.7;590511.9389277383
2014-08-31;660088.2;455.0;2000.6808510638296;0;131097.62;712467.4814592018;780120.855022575;464076.28125;520238.53;591768.9646171588
2014-09-01;812526.2;633.0;1871.085106382979;0;400276.12;639692.631427922;639574.70643997;397489.5;454284.53;701979.4642373228
2014-09-02;717351.56;2300.0;1785.0;0;362297.66;743318.9366940414;609135.5774575648;381714.875;402206.25;902011.49162802
2014-09-03;726683.9;4724.0;1771.5744680851064;0;360362.38;507603.6071825671;635856.9300045008;400866.9375;422506.9;782774.9607957688
2014-09-04;551340.06;2657.0;1624.6170212765958;0;223427.62;547887.8018226107;526192.8042346045;430362.125;364354.34;535558.8931443705
2014-09-05;603043.25;4802.0;1689.212765957447;0;199754.34;745867.2917354805;587621.9036836226;536304.75;442941.7;609497.414803689
2014-09-06;870139.44;959.0;2064.9148936170213;0;283765.75;803516.3204301859;750205.721132085;690702.0;649534.94;830112.3494987465
2014-09-07;997964.06;942.0;2068.2127659574467;0;337875.88;666508.4770849985;848945.1827644607;764267.0625;677137.75;816277.2922274432
2014-09-08;648651.75;802.0;1722.4255319148936;0;-163874.44;637914.1904379351;613357.6791792078;806292.9375;778848.3;613188.095623656
2014-09-09;562420.56;2511.0;1609.5106382978724;0;-154931.0;711729.3636209063;570683.8977437847;753886.625;686981.25;536557.3413653807
2014-09-10;612987.5;4874.0;1640.6382978723404;0;-113696.375;494991.90414463927;612076.5475926034;733041.4375;686981.25;579805.544371821
2014-09-11;483462.94;2737.0;1529.4375;0;-67877.125;539265.3731194407;513160.3475377673;678451.875;551012.5;531425.5384997353
2014-09-12;564382.9;4727.0;1610.9166666666667;0;-38660.375;746865.5781031805;576052.5404750634;780009.5625;623179.5;545908.100635447
2014-09-13;795802.25;1018.0;1970.8125;0;-74337.19;825872.5760724562;731802.5344193464;830511.1875;842033.4;815360.6558865607
2014-09-14;896501.56;1020.0;1910.1041666666667;0;-101462.5;634832.449966458;802115.7503822257;830251.75;940906.9;814758.2596887479
2014-09-15;630710.56;870.0;1671.0208333333333;0;-17941.188;616120.6818321086;606864.0603559441;646042.25;663202.75;540317.2157580216
2014-09-16;608240.0;2647.0;1638.0833333333333;0;45819.438;681408.9207768689;595125.4590357891;601113.0625;601454.7;535558.8931443705
2014-09-17;617472.3;4999.0;1602.7916666666667;0;4484.8125;480779.4194990478;606816.7197047499;622165.375;623179.5;559100.6007219626
2014-09-18;479500.84;2683.0;1479.1666666666667;0;-3962.0938;516760.6011373854;497336.3552380699;601297.5;490037.28;529300.8791045295
2014-09-19;550213.1;4614.0;1574.4791666666667;0;-14169.75;716722.3565083718;562622.5884443017;723661.125;601454.7;541583.3900287036
2014-09-20;808490.75;898.0;1961.9791666666667;0;12688.5;883194.7578537317;727503.6128260903;819710.625;834916.6;785119.0157566674
2014-09-21;901420.44;975.0;1897.75;0;4918.875;603508.1379991636;796022.9504411696;808691.625;852154.0;814758.2596887479
2014-09-22;589120.3;798.0;1590.3125;0;-41590.25;606516.2996974329;571180.7398059559;649710.5625;619297.7;516356.39674105344
2014-09-23;559954.3;2593.0;1556.5625;0;-48285.688;739580.7811984547;558328.0485032605;630490.5625;623179.5;532423.9867207453
2014-09-24;598183.1;4837.0;1579.2083333333333;0;-19289.188;577445.9706771112;590827.9833254358;621656.4375;590568.1;565391.1538819626
2014-09-25;466867.38;2489.0;1474.3541666666667;0;-12633.469;642655.6427858197;487884.8050319162;594156.5625;490037.28;530299.3273255395
2014-09-26;515474.22;4319.0;1523.7708333333333;0;-34738.906;841503.7741386255;532544.9593409622;714423.625;551012.5;539606.0977100331
2014-09-27;781202.4;632.0;1892.3125;0;-27288.375;895452.0775896256;690250.843471418;819560.5;834916.6;707227.5609264721
