date,sales,onpromotion,oil_price,holiday,diff,Train_Forecast_Sarimax,Train_Forecast_prophet,train_Forecast_LSTM,train_Forecast_XGB,train_Forecast_RF
2014-03-11,539365.375063,0,100.29,0,-209565.527033,559433.5702293083,484909.59192998905,709739.875,682063.5,488067.08521140943
2014-03-12,575676.797032,0,98.29,0,-166079.61949299998,487170.24418497377,469535.02461492625,646521.4375,682063.5,464834.64641095215
2014-03-13,473298.042544,0,98.57,0,-140784.401795,542269.8232330857,433219.01260204404,608172.3125,590568.1,539750.2488584969
2014-03-14,530515.2554715,0,99.23,0,-67727.08570649999,749082.5485054408,454173.40154644975,605100.125,623179.5,497140.66986710415
2014-03-15,731049.789851,0,99.02994389901824,0,-22295.46935000003,814214.38210194,665141.4695355734,683169.3125,697196.3,548757.4992509305
2014-03-16,929808.492772,0,98.63005610098178,0,13690.842788000007,615570.408214736,714275.435585942,765300.8125,834989.75,539750.2488584969
2014-03-17,612719.522118,0,98.43,0,25304.69314400002,537748.5239706864,528500.4326717122,718243.0625,651667.0,536075.9482233949
2014-03-18,537427.86875,0,100.08,0,-1937.5063129999908,554535.9858320933,478329.02293154655,621047.6875,537614.9,496081.6951858835
2014-03-19,585974.657018,0,100.71,0,10297.859985999996,496457.0864260666,462367.12421744515,569316.6875,606369.56,488067.08521140943
2014-03-20,500897.112641,0,99.68,0,27599.07009699999,528292.5364246323,418229.263024138,549810.8125,490037.28,497140.66986710415
2014-03-21,548811.469984,0,99.97,0,18296.21451249998,744291.0208327493,433734.5723514507,588707.875,520238.53,497140.66986710415
2014-03-22,771704.933772,0,99.99000561009818,0,40655.14392100007,826786.4122100766,641014.3741309374,685355.625,799921.56,497140.66986710415
2014-03-23,838814.636064,0,100.02999438990182,0,-90993.85670800006,627582.9320845705,687551.6981201366,786166.3125,834989.75,500058.7333595425
2014-03-24,571762.044919,0,100.05,0,-40957.47719899996,650920.2330057895,499448.6841810307,703555.75,623179.5,500058.7333595425
2014-03-25,539861.6183493,0,99.66,0,2433.749599299976,521970.7680297625,443253.53845802596,602988.6875,548721.44,497140.66986710415
2014-03-26,569680.543547,0,100.61,0,-16294.11347099999,445732.6141595283,426582.7395217663,574641.9375,649534.94,488067.08521140943
2014-03-27,468581.398304,0,101.25,0,-32315.714336999983,464195.95346221374,385059.99814594607,561230.1875,510884.7,486503.6809243483
2014-03-28,538905.781947,0,101.73,0,-9905.688037000014,731254.7622201416,400946.42665564356,589177.875,551012.5,500335.2869915586
2014-03-29,822333.142686,0,101.68998877980366,0,50628.20891399996,741561.334350018,608720.8926826717,683047.4375,757735.3,493912.9760423789
2014-03-30,873958.8396415,0,101.61001122019636,0,35144.20357750007,511020.092652024,656172.2725420799,767292.0625,846956.5,493912.9760423789
2014-03-31,651800.509461,0,101.57,0,80038.46454199997,393289.6162546013,469561.04456841864,702136.0625,601454.7,493912.9760423789
2014-04-01,485079.887001,8,99.69,1,-54781.7313483,441965.9040818968,469413.0630220355,627511.6875,537614.9,525592.5886621114
2014-04-02,463917.316107,4,99.6,0,-105763.22744000005,379019.0863264168,396105.5318690407,552373.5625,601454.7,494412.6323298448
2014-04-03,388867.961418,120,100.29,0,-79713.43688600004,431257.1395211655,359641.4849203769,512509.875,490037.28,474130.32382531726
2014-04-04,422578.745073,5,101.16,0,-116327.03687399992,695631.2965399926,376396.82416023477,558535.1875,537614.9,483775.643387089
2014-04-05,617680.194045,7,100.97744880785412,0,-204652.948641,630641.7160920416,586530.376198412,663374.1875,803597.0,484699.9914149697
2014-04-06,631888.250898,7,100.61255119214589,0,-242070.5887435001,481932.4564928618,635955.1082396988,720624.125,842033.4,486263.3957020308
2014-04-07,426091.1040178,3,100.43,0,-225709.4054432,336570.77390780626,451369.4048283299,633232.4375,663202.75,485339.0476741501
2014-04-08,376663.272105,8,102.57,0,-108416.614896,428328.114865153,404388.26476395316,498195.78125,490037.28,438103.48734343005
2014-04-09,375309.082012,4,103.55,0,-88608.23409500002,387908.2495082015,391891.45923014224,445217.21875,478959.78,419627.44575891946
2014-04-10,334052.7571255,119,103.37,0,-54815.204292499984,508735.5248592905,355337.3788303373,423780.21875,393653.12,438288.4699511469
2014-04-11,379646.845927,14,103.68,0,-42931.89914600004,573343.1835494284,372518.26295847807,465403.875,454284.53,428088.62825699575
2014-04-12,529919.922964,10,103.77252594670408,1,-87760.27108099998,612601.7068400863,640820.9242502361,549810.5,590568.1,473420.9357780884
2014-04-13,540190.281942,16,103.95747405329594,0,-91697.96895599994,442233.51552956295,635278.5382085089,564178.5625,619297.7,427767.6852934219
2014-04-14,381386.309033,8,104.05,1,-44704.794984799984,380580.88726543385,508244.22293359146,474000.6875,454284.53,467940.5091363181
2014-04-15,364689.054991,45,103.7,0,-11974.217114,426977.51588004606,400303.94203907443,408586.9375,393653.12,429835.5937081845
2014-04-16,411357.084985,45,103.71,0,36048.00297300005,395095.8081711911,385749.66551510897,385269.1875,406637.22,429835.5937081845
2014-04-17,397464.842904,455,104.33,0,63412.08577850001,379748.61404320906,356626.2761689634,394564.25,364354.34,475988.6881827763
2014-04-18,394392.184115,37,104.3333345801384,1,14745.338188000023,565268.8100369093,422666.66134154255,447437.3125,393653.12,452794.52959717304
2014-04-19,496904.749136,36,104.34,0,-33015.17382800003,600383.7275246456,576557.61591073,505446.84375,520238.53,426359.3284444172
2014-04-20,520126.3980386,56,104.3466654198616,0,-20063.88390340004,410722.1769408492,627014.55849935,505926.03125,537614.9,426359.3284444172
2014-04-21,398677.396998,28,104.35,1,17291.087964999955,375172.5044599351,498657.98062164075,444378.625,393653.12,452794.52959717304
2014-04-22,370552.249018,49,101.69,0,5863.194026999991,409318.10179181537,385242.0207737389,417409.4375,385831.2,483713.45171011775
2014-04-23,372232.595049,58,101.47,0,-39124.48993600003,426262.7385967504,369958.61075628165,418970.375,454284.53,474142.8091042699
2014-04-24,320875.477858,460,102.2,0,-76589.36504599999,445400.38235351344,340609.4792482457,415460.53125,391821.97,458195.4504056389
2014-04-25,357173.708433,22,100.85,0,-37218.47568199999,613258.6922673988,346765.79211322847,423279.40625,393653.12,478796.93057209894
2014-04-26,497334.735036,39,100.92001963534362,0,429.9859000000288,668577.8495171522,558230.808547798,472806.34375,500191.22,476304.1565920871
2014-04-27,560508.420995,52,101.05998036465638,0,40382.02295640006,435620.1583387728,609376.9495188906,498001.53125,513880.06,476304.1565920871
2014-04-28,362271.9169815,65,101.13,0,-36405.48001649999,416471.6214490062,426139.24043578346,461105.15625,416064.94,474142.8091042699
2014-04-29,326338.348031,73,101.56,0,-44213.90098699997,420696.0187139735,376500.84401316836,400581.09375,406466.3,473123.7643627175
2014-04-30,357079.964912,86,100.07,0,-15152.630137,426658.1178522167,360375.0161448176,368582.71875,406466.3,477773.92474867543
2014-05-01,530380.848064,547,99.69,1,209505.370206,411014.44865401415,388767.59518724866,364621.53125,365627.1,519810.9874916862
2014-05-02,443284.891212,215,100.09,0,86111.18277899997,640051.6326834706,345923.6355093385,462729.375,386996.8,472655.6532098292
2014-05-03,610391.748971,72,100.00247545582047,0,113057.01393499994,665776.5961396875,555971.9812407377,518041.1875,500191.22,488031.0326741028
2014-05-04,646164.863883,58,99.82752454417952,0,85656.44288799993,401497.29128680914,608416.4840509134,544630.75,601454.7,484779.7980470258
2014-05-05,427601.704071,67,99.74,0,65329.7870895,326390.6649896844,427386.0712974641,465257.40625,385831.2,484779.7980470258
2014-05-06,388945.890086,84,99.81,0,62607.54205500003,381254.69813436567,379883.40535236505,415150.59375,364354.34,478832.899429896
2014-05-07,391932.183945,71,101.06,0,34852.219033,397489.08725597727,371167.208969497,430526.1875,386996.8,474475.9802389087
2014-05-08,337483.713217,472,100.52,0,-192897.134847,426803.91845374816,343695.69003086083,491481.78125,520238.53,468217.8469289574
2014-05-09,381335.196055,218,100.32,0,-61949.69515699998,529826.6271324832,360527.7529810996,475101.84375,472593.97,470126.42174808873
2014-05-10,577012.026997,61,100.46253997194952,1,-33379.721973999985,546525.2037097682,629677.7711488842,549595.8125,623179.5,500595.3030958345
2014-05-11,454512.928937,59,100.7474600280505,1,-191651.934946,427835.4138747173,685158.5979042274,584288.375,663202.75,494364.1327443499
2014-05-12,398251.889006,61,100.89,1,-29349.815064999973,410321.4625161112,505983.5901399727,460054.25,454284.53,494364.1327443499
2014-05-13,360734.522978,65,102.01,0,-28211.367108000035,399987.07693756575,404646.36129540665,416086.6875,393653.12,456140.78223499504
2014-05-14,356373.806985,151,102.63,0,-35558.37696000002,394558.3704153596,397624.9205403378,393611.1875,393653.12,447155.4311984625
2014-05-15,332272.8296378,534,101.74,0,-5210.883579200017,399015.65391478245,369471.8656587672,385492.15625,364354.34,467215.6627088699
2014-05-16,380822.742652,1188,102.31,0,-512.4534030000214,586898.1643736247,407269.44145859586,431634.03125,393653.12,504694.11447007983
2014-05-17,537873.964019,129,102.4700448807854,0,-39138.06297800003,544307.9854790492,599858.7061825998,502429.84375,606369.56,475198.6385856578
2014-05-18,634519.7368283,139,102.7899551192146,0,180006.80789130006,399275.4530708891,654842.1479502768,478897.84375,475912.0,469474.9084294228
2014-05-19,388814.744958,110,102.95,0,-9437.144047999987,358389.68657697545,473858.18542713893,480027.1875,391821.97,447337.4942446626
2014-05-20,354372.33997,157,102.8,0,-6362.183008000022,380605.3147244103,426274.70357158524,406218.5,385831.2,449818.9556259733
2014-05-21,356898.483031,191,104.31,0,524.6760460000369,370928.83861472073,418129.3576124283,374769.875,386996.8,422889.2829981128
2014-05-22,310660.142642,1561,104.03,0,-21612.6869958,383420.07242295664,410416.43861032685,379541.75,364354.34,491621.636401368
2014-05-23,349549.892726,1274,105.01,0,-31272.849925999995,522863.5013023162,426752.9087053323,426841.65625,393653.12,510494.2176618202
2014-05-24,516627.261707,220,104.97165232840848,1,-21246.70231199992,616862.5321330784,673747.7504737258,507739.21875,548721.44,458225.8545201418
2014-05-25,573412.21016,218,104.895,0,-61107.52666830004,482117.5367275487,668819.419863116,551716.5,619297.7,446488.0023547832
2014-05-26,373831.086112,188,104.81834767159155,0,-14983.658846000037,449399.07115117024,485371.0416508242,455750.1875,393653.12,399684.8719355559
2014-05-27,327642.143098,196,104.78,0,-26730.196872,434535.4779168318,435364.4347576229,392552.03125,402206.25,412024.32751278376
2014-05-28,338481.784057,192,103.37,0,-18416.698974,415410.9842086594,419150.23579728126,359861.84375,386996.8,430692.5715582783
2014-05-29,326624.5773325,1586,104.26,0,15964.434690500028,419700.6070228306,412988.74207111425,354958.78125,344933.9,497659.3967960498
2014-05-30,375782.6398709,1224,103.4,0,26232.74714490003,561577.1800018974,423244.0024250826,409234.3125,364354.34,504694.11447007983
2014-05-31,597192.467989,267,103.31747685834502,0,80565.206282,646852.5616371238,614965.7721022733,496186.8125,530282.6,486155.02653552574
2014-06-01,742732.830236,123,103.15252314165498,0,169320.620076,444738.8436819513,663581.1150331477,543652.8125,606369.56,458083.21346030064
2014-06-02,512725.7729758,195,103.07,0,138894.6868638,389632.9077296297,482738.936310932,490090.78125,406637.22,451655.7774806475
2014-06-03,443636.187975,213,103.34,0,115994.04487700004,380592.3273903199,434442.3610295887,426328.96875,364354.34,463849.29168491793
2014-06-04,423284.494993,236,103.27,0,84802.71093599999,450528.2988686962,422773.14176387776,398774.3125,364354.34,466058.5321670368
2014-06-05,359474.513823,1616,103.17,0,32849.9364905,349630.0297634962,416166.1399645924,403928.625,364354.34,488382.3021576527
2014-06-06,391266.125449,1264,103.32,0,15483.485578099964,544167.9323772194,430792.4523160874,455907.125,406637.22,501217.12302342313
2014-06-07,557142.461024,197,103.76262412342216,0,-40050.00696500007,705835.4742358236,623714.9929378531,564039.375,623179.5,457143.2873536079
2014-06-08,626026.956957,215,104.64737587657784,0,-116705.87327900004,351157.26308667345,680685.6535405093,634460.9375,682063.5,464275.74214789935
2014-06-09,415798.946041,199,105.09,0,-96926.82693479996,369607.7721087099,502032.35011611844,557374.3125,523449.03,425925.9395355976
2014-06-10,351689.4229725,199,105.02,0,-91946.76500250003,362057.6341064595,455886.44838392764,467251.9375,472593.97,425925.9395355976
2014-06-11,373828.16418,258,105.04,0,-49456.33081299998,425578.1355664752,448430.7500820347,413079.34375,454284.53,438231.4147926141
2014-06-12,329408.06736,1979,107.2,1,-30066.44646300003,453975.82743733504,513593.4273928124,399376.21875,385831.2,556620.8474368713
2014-06-13,392308.374573,1335,107.49,0,1042.2491240000236,526929.9408371456,468565.7600158168,440300.0,393653.12,488530.2868768368
2014-06-14,622072.988944,278,107.4975021037868,0,64930.52792000002,528067.5978320412,663799.2551483952,528186.0625,615451.7,485893.4900214347
2014-06-15,441279.9339945,250,107.51249789621318,1,-184747.0229625,492026.633221957,777553.7643609109,585246.4375,619297.7,443755.9033039876
2014-06-16,447450.23987,338,107.52,0,31651.293828999973,375713.5065340019,545811.4059324947,445381.375,454284.53,485927.6439822491
2014-06-17,380396.036044,380,106.95,0,28706.61307150004,489984.543292377,501499.9166535708,405316.5,402206.25,469930.20151993056
2014-06-18,373408.6641423,425,106.64,0,-419.500037699996,726925.9523291239,494536.01312262204,392817.25,406637.22,469998.3991519094
2014-06-19,332280.93509600003,2359,107.08,0,2872.867736000044,543547.1051758048,505037.9471883988,392920.375,364354.34,505895.44050247
2014-06-20,369206.789547,1933,107.95,1,-23101.585025999982,704402.6791982105,579782.502793459,444950.875,393653.12,550442.6890432208
2014-06-21,538613.855166,308,107.66992145862552,0,-83459.13377800002,431206.85394758976,705265.5250121063,517397.6875,576051.75,489296.3226358567
2014-06-22,591184.1240535,360,107.11007854137446,0,149904.190059,526113.8186441404,762045.5978596987,483770.3125,472593.97,485927.6439822491
2014-06-23,414929.6359765,237,106.83,1,-32520.6038935,511972.2363538318,637466.6493876337,499091.90625,472593.97,440915.5084916986
2014-06-24,340464.7450455,266,106.64,0,-39931.290998500015,987766.5628335148,534941.2455148686,422497.5,393653.12,440620.0468284543
2014-06-25,1421369.592068,1416,107.04,1,1047960.9279257,546853.241153376,607493.7548920047,380275.71875,413583.2,590902.233486425
2014-06-26,315798.180924,2168,106.49,0,-16482.754172000044,808450.2898391928,531052.259234081,663439.1875,364354.34,487812.36289446463
2014-06-27,370793.573429,2732,106.46,0,1586.7838819999597,627283.6392800957,565255.1362120926,504736.3125,406466.3,517847.6871167043
2014-06-28,510870.81398,425,106.36247265077138,1,-27743.041185999988,812315.9779072661,786473.6254129546,504858.6875,537614.9,473887.9770466307
2014-06-29,567218.8850125,302,106.1675273492286,1,-23965.239041000023,462640.37041759136,836378.2999428433,520705.6875,663652.7,486102.87908979616
2014-06-30,429324.0552005,352,106.07,1,14394.419224000012,816904.5414373472,655063.2805286475,522400.40625,454284.53,481191.77269024856
2014-07-01,720480.616788,2320,106.06,1,380015.8717425,887622.2451570996,647200.8600717635,592694.5,364354.34,596648.063650801
2014-07-02,747430.1471275,4310,105.18,0,-673939.4449405,441461.9718541981,617570.9458806653,881432.25,815985.4,536140.608520675
2014-07-03,1167689.4415844,4766,104.76,1,851891.2606603999,484140.0896262586,644558.8210182374,500892.1875,378187.56,636364.1043577029
2014-07-04,595424.31324,4056,104.66496446605574,1,224630.7398110001,690859.791943414,647360.7136635442,690128.9375,406466.3,595905.6017694224
2014-07-05,817307.1101677,610,104.475,1,306436.2961877,822920.2779283933,783431.5685074817,619646.4375,523449.03,677401.5655886802
2014-07-06,918276.596259,583,104.28503553394428,0,351057.7112465,520506.8594289962,775155.0186274732,650151.3125,601454.7,635912.2108359657
2014-07-07,638526.428909,492,104.19,0,209202.3737085,551067.4054600265,587678.7300711242,685333.4375,454284.53,492520.4554505575
2014-07-08,557291.4975265,2183,104.06,1,-163189.11926149996,715583.3895334575,627649.0242854198,716313.0625,686981.25,597532.0224519994
2014-07-09,574451.409963,4281,102.93,1,-172978.73716450005,506489.8333392149,654247.4147754052,707610.625,682063.5,589336.4543022128
2014-07-10,498047.54898,2465,103.61,0,-669641.8926043999,518413.0503229181,519019.75171494944,763722.0,861797.6,518124.5974665228
2014-07-11,535644.182793,4057,101.48,0,-59780.13044700003,649119.0222357098,565675.3359341084,617203.0625,623179.5,520388.8955664158
2014-07-12,756698.7523004999,568,101.5425175315568,1,-60608.35786720005,721388.0943165714,756918.0219436351,704008.9375,803597.0,582487.3407696785
2014-07-13,733653.779849,720,101.6674824684432,1,-184622.81641,563047.2439726412,809080.2316389964,780046.375,834989.75,681598.7672201172
2014-07-14,584867.15114,617,101.73,0,-53659.27776900004,599337.0639985465,564394.1331999054,682953.125,633543.4,617410.2923870009
2014-07-15,562860.0268329,2329,100.56,0,5568.529306399985,778988.831689969,545840.3048409101,604329.5625,615451.7,509100.7975214711
2014-07-16,621336.4939885,4446,101.88,0,46885.08402549999,492442.3518339743,577745.4286053057,577589.4375,606369.56,524056.7054027317
2014-07-17,498221.7050971,2416,103.84,0,174.15611709997756,557288.0965739625,497555.5643903095,576994.4375,500191.22,518124.5974665228
2014-07-18,547619.0590519,4275,103.83,0,11974.87625890004,633441.2921540507,554582.4419052566,593664.0,548721.44,523628.229810131
2014-07-19,728988.226204,759,104.20760589060308,0,-27710.52609649999,732031.9571150559,689678.7207476367,669918.625,697196.3,609574.4147308927
2014-07-20,776474.1180457,636,104.96239410939693,0,42820.33819669997,556754.2358602161,737837.6449685927,701928.3125,714688.25,642896.0123874935
2014-07-21,600228.430008,592,105.34,0,15361.278868000025,557744.9217139895,552505.186131642,675299.75,606369.56,642974.895104789
2014-07-22,530276.040011,2287,104.59,0,-32583.986821900005,666232.9927851099,535039.8390104936,621828.0625,601454.7,517364.8823313083
2014-07-23,574168.635995,4459,103.81,1,-47167.85799349996,461209.5251930747,621375.929741629,587673.8125,576051.75,601989.7930232338
2014-07-24,484618.8170115,2425,102.76,1,-13602.888085599989,573220.9761640996,535662.6691494616,560651.0,528662.7,593664.2576098517
2014-07-25,579767.285128,4395,105.23,1,32148.226076099905,664080.5479261845,600204.4010039116,586828.75,551012.5,601420.3574201561
2014-07-26,688919.5500267,673,105.34253155680224,0,-40068.67617729993,716039.3077985278,673703.8435713339,676646.75,799921.56,611198.0326259222
2014-07-27,747307.86662,605,105.56746844319775,0,-29166.25142570003,496650.59926498926,721988.6539068912,710021.8125,917829.6,647269.6951974019
2014-07-28,583936.68549,557,105.68,0,-16291.74451800005,482351.32930823416,535878.5467903673,662552.9375,623179.5,589723.9936341748
2014-07-29,524743.3250017,2207,104.91,0,-5532.715009300038,398060.1797253159,517096.3137567877,593193.3125,520238.53,517456.0249114805
2014-07-30,578056.965281,4640,104.29,0,3888.329285999993,490543.1589850253,552127.9555283297,566515.3125,606369.56,555290.3788444527
2014-07-31,532423.558194,2319,98.23,0,47804.74118250003,473953.43581653247,449980.3520226926,560585.9375,490037.28,508590.61237263953
2014-08-01,506826.7949305,4407,97.86,0,-72940.49019749998,590975.5242952963,510980.7914996044,607415.5625,606369.56,519877.0799112242
2014-08-02,626533.637869,506,97.96002805049088,0,-62385.91215770005,655308.386562462,636889.7125945115,640767.8125,677137.75,488944.7561962757
2014-08-03,625898.205888,453,98.15997194950911,0,-121409.66073200002,420097.797544313,684994.3211133525,672356.625,682063.5,478097.0113257694
2014-08-04,471173.304022,402,98.26,0,-112763.38146799996,343303.03689237766,498463.14070397714,612987.125,606369.56,478657.8088617066
2014-08-05,417197.476176,395,97.34,1,-107545.84882569994,396822.6037938239,500458.55917042715,551660.25,513880.06,462520.8772080266
2014-08-06,402914.370941,515,96.93,0,-175142.59434,447786.9727572,429525.12725020666,534608.9375,606369.56,454960.7019092373
2014-08-07,359701.532989,2310,97.34,0,-172722.02520500007,498216.9545177748,428707.1853183509,508787.75,516174.9,506004.17578799435
2014-08-08,397759.9389829,4308,97.61,0,-109066.85594759998,524432.5462740337,489698.07979141077,508203.46875,503602.75,516209.2700749083
2014-08-09,496192.787084,574,97.73003366058906,0,-130340.85078499996,567430.552229898,620262.5758424876,559250.0,619297.7,505070.01359797065
2014-08-10,509681.7650025,612,97.96996633941092,1,-116216.4408855,463494.3629815226,728610.77875207,562823.125,619297.7,591160.7899997821
2014-08-11,409544.575013,530,98.09,0,-61628.729009,401505.879542696,486473.0339595855,495272.9375,490037.28,465742.6463106713
2014-08-12,353898.211991,488,97.36,0,-63299.26418500004,404836.3901611866,433512.0853264275,439778.71875,454284.53,457810.1792750888
2014-08-13,372116.544964,623,97.57,0,-30797.825977,425360.5858877305,423523.3555598374,404049.59375,416064.94,544492.3116789968
2014-08-14,340740.8170565,2331,95.54,0,-18960.715932499967,441276.6317213095,419070.60135343514,397655.71875,385831.2,507017.1856165542
2014-08-15,402631.8400593,4456,97.3,1,4871.901076400012,566951.8487766858,545826.731355545,429163.15625,391821.97,586145.7182300984
2014-08-16,533996.15517,578,97.0849396914446,0,37803.36808600003,635893.0596367903,619484.4518875638,484849.65625,490037.28,506668.84232808126
2014-08-17,564443.173007,559,96.6550603085554,0,54761.40800450003,421549.70197334304,672383.1215512878,507718.59375,509307.3,504440.78768507583
2014-08-18,433042.298907,514,96.44,0,23497.723893999995,352594.520549192,491236.4242502471,467264.875,454284.53,454960.7019092373
2014-08-19,379329.9530773,512,94.35,0,25431.7410863,396490.12430472486,440639.18202568986,412418.875,402206.25,469681.0097363017
2014-08-20,398126.790988,582,96.4,0,26010.246024,388979.0123607436,437027.40152941167,394654.125,406466.3,506668.84232808126
2014-08-21,355108.8749955,2412,93.97,0,14368.05793900002,391213.8692443791,438536.6852605939,400736.40625,364354.34,557952.6813559721
2014-08-22,388359.8983235,4479,93.61,0,-14271.941735800006,539231.817966037,507094.7315057135,446564.5625,416064.94,560091.6957563446
2014-08-23,499678.208204,649,94.05512482468444,0,-34317.94696600002,580304.6118253901,643616.9520988007,508703.1875,516174.9,627686.9028926747
2014-08-24,528990.5611087,680,94.94487517531556,1,-35452.611898300005,526593.0992102176,760398.9218189571,528060.125,601454.7,698184.620878703
2014-08-25,412250.075007,591,95.39,0,-20792.223899999983,657727.7189391634,525852.0390850755,474263.34375,454284.53,527152.9691736151
2014-08-26,355053.9079745,516,95.78,0,-24276.04510280001,770129.8851162748,481123.4166285636,422921.0625,393653.12,457182.8108732442
2014-08-27,366321.498077,623,95.82,0,-31805.292910999968,513142.90639788937,476468.368691397,400918.21875,391821.97,548482.380047627
2014-08-28,327912.427,2175,96.44,0,-27196.4479955,527616.863853356,479483.1174516779,392337.8125,402206.25,487125.6209240827
2014-08-29,403288.917062,4268,97.86,0,14929.018738500015,699918.9485355944,553000.0038040924,422857.5,393653.12,516209.2700749083
2014-08-30,586373.694132,437,97.03635870581634,0,86695.48592799995,795356.0318000274,687339.1130600919,489387.71875,528662.7,461759.58456633374
2014-08-31,660088.183052,455,95.39,0,131097.6219433,794045.3989253604,741792.2749685666,531479.8125,520238.53,474827.65766696614
2014-09-01,812526.219024,633,93.74364129418365,0,400276.144017,673910.2813935316,564777.9094292446,497554.3125,454284.53,620814.2242272823
2014-09-02,717351.552768,2300,92.92,0,362297.6447935001,697035.3205689886,553577.4346049035,517737.40625,402206.25,629384.179917762
2014-09-03,726683.8617375,4724,95.5,0,360362.3636604999,418074.9048437152,601572.9310566273,511839.09375,422506.9,569817.1032810692
2014-09-04,551340.0774347,2657,94.51,0,223427.6504347,551469.4996458124,521227.40811546706,519230.84375,364354.34,557708.2154896219
2014-09-05,603043.241921,4802,93.32,0,199754.324859,732490.3451746091,587811.652042664,536983.375,442941.7,603178.9678864623
2014-09-06,870139.4459765,959,93.14995231416547,0,283765.7518445001,823589.756013107,719862.4736456197,621972.5625,649534.94,657612.630606025
2014-09-07,997964.077948,942,92.81004768583448,0,337875.89489600004,677074.2841251171,772542.7940673981,753654.875,677137.75,682608.2134690147
2014-09-08,648651.744928,802,92.64,0,-163874.47409599996,590157.4156229623,587837.6138387085,859806.5625,778848.3,679413.9285718094
2014-09-09,562420.568002,2511,92.73,0,-154930.98476600007,686711.2045977896,575495.7048112822,723322.625,686981.25,622812.1745588719
2014-09-10,612987.4722337,4874,91.71,0,-113696.38950379996,460382.32644076017,611346.6695069843,642356.5625,686981.25,619719.9056711846
2014-09-11,483462.953022,2737,92.89,0,-67877.12441270001,537258.9069656751,530025.9473630158,600056.0,551012.5,594544.0888946943
2014-09-12,564382.847851,4727,92.18,0,-38660.39406999992,726656.0833192415,590707.2999668381,622774.8125,623179.5,615048.971733352
2014-09-13,795802.238124,1018,92.35004768583453,0,-74337.20785250003,844587.0262831241,723061.0239833486,732102.5625,842033.4,677570.623108806
2014-09-14,896501.5622945,1020,92.68995231416552,0,-101462.5156535001,670989.9435769325,774585.0579409949,818591.75,940906.9,682608.2134690147
2014-09-15,630710.5728885,870,92.86,0,-17941.172039499972,603791.1585631872,587845.530842307,742898.4375,663202.75,674941.6981756911
2014-09-16,608239.973016,2647,94.91,0,45819.40501400002,636588.171652679,578758.6562940448,638812.75,601454.7,551332.0954291763
2014-09-17,617472.3442115,4999,94.33,0,4484.871977800038,432776.8002898112,613691.5688319106,607563.75,623179.5,589997.679014282
2014-09-18,479500.843061,2683,93.07,0,-3962.10996099998,516385.7133506363,522734.2306368212,576555.375,490037.28,583055.9688565012
2014-09-19,550213.093909,4614,92.43,0,-14169.75394199998,724476.5555853937,581760.6686280045,602251.6875,601454.7,612744.4201515252
2014-09-20,808490.763077,898,92.1874319775596,0,12688.524953000016,890407.2973165119,713130.4844885296,696598.8125,834916.6,677570.623108806
2014-09-21,901420.451004,975,91.7025680224404,0,4918.888709500083,604278.3911441021,765095.3822571133,788587.8125,852154.0,677570.623108806
2014-09-22,589120.293928,798,91.46,0,-41590.27896050003,576614.0451379098,577838.1415303622,745968.0625,619297.7,674376.3382116008
2014-09-23,559954.304399,2593,91.55,0,-48285.66861699999,657706.7253834337,566553.4988892484,644494.125,623179.5,616874.2379548663
2014-09-24,598183.114508,4837,93.6,0,-19289.22970350005,552170.3598971178,605846.1326991352,589929.75,590568.1,593975.3930511526
2014-09-25,466867.377076,2489,93.59,0,-12633.465985000015,624712.2088895153,518421.81351475825,563381.25,490037.28,558874.9552871658
2014-09-26,515474.223943,4319,95.55,0,-34738.86996600003,844403.3945133993,582287.9018414207,595586.5625,551012.5,519877.0799112242
2014-09-27,781202.367982,632,95.29492847124824,0,-27288.395095000044,894969.5247317508,716261.803011877,691589.6875,834916.6,608362.9315060591
2014-09-28,886531.789814,739,94.78507152875174,1,-14888.661190000012,704660.7315542735,827609.9183720506,774945.375,852154.0,710247.8764540527
2014-09-29,586682.822002,582,94.53,0,-2437.4719260000857,704692.2390286555,585856.0364003994,714213.4375,651667.0,529038.2057157452
2014-09-30,599093.9157257,2278,91.17,0,39139.61132669996,694394.4018410735,567434.6016087952,621503.75,601454.7,658486.7446172625
2014-10-01,784500.253914,4804,90.74,0,186317.13940600003,558891.4504947675,609414.0804660524,591915.5625,623179.5,622539.6217447333
2014-10-02,634306.519052,2616,91.02,0,167439.14197600004,620796.618701867,527151.7632216412,612177.9375,490037.28,619693.9540284149
2014-10-03,675639.295098,4482,89.76,0,160165.07115499995,827313.536534345,586309.3323268224,646634.9375,530282.6,618099.7202582671
2014-10-04,931317.51302,735,89.90253997194951,0,150115.14503799996,855196.1077198763,720172.0367852455,741511.4375,894592.7,676473.1415225561
2014-10-05,985466.962071,658,90.1874600280505,0,98935.172257,625378.2526341152,772302.158272227,823026.1875,852154.0,666318.7070135465
2014-10-06,641480.757266,606,90.33,0,54797.93526400009,558738.9238270188,589918.9201890511,767336.875,649534.94,584140.9092589003
2014-10-07,586410.2709706,2353,88.89,1,-12683.644755100016,690054.0871937798,632252.320331061,687689.5625,623179.5,708983.0130758433
2014-10-08,620201.323059,4784,87.29,0,-164298.93085500004,485980.6664421762,611826.555013865,674949.0,894592.7,622539.6217447333
